
 Avg. Latency per case 
 avg cn1  avg cn2  avg cn3  avg cn4  avg cn5 
   149.7   1454.2    298.1   1202.4    200.9 
   211.3   1053.9    217.8     22.8   1000.5 
     3.7     52.0    200.2    209.7   1499.4 
    30.9   1010.0      5.9    683.2    686.9 
  1000.3     14.7     11.1   1004.8     14.7 
   102.0    968.6    519.4   1005.0     99.2 
   500.2   1004.6     51.3    111.1     21.0 
   397.1    678.4   1163.9    202.7    111.7 
     3.0    501.3    501.8     59.5    249.4 
   245.6    685.6     10.0   1001.0     14.5 
  1039.9    978.6   1475.0   1991.5    295.1 
    20.0     51.9   1192.8     60.0   1469.5 
  1165.1    201.0   1009.3    204.6     51.9 
    12.0   1047.4    204.8     99.9   1920.2 
  1005.3    501.0    218.9    101.9    104.0 
    99.4    105.5    306.5     25.1    510.0 
   150.0    209.8   1998.5    512.2   1099.6 
    69.6     30.2    504.7    104.8   1194.0 
   209.9    249.0    509.9     14.6   1024.6 
    95.5    397.1    253.4   1988.5   1496.8 
   214.7     57.9    509.6   1097.3    594.9 
    51.2    209.9   1000.7   1490.6    504.8 
   504.8     55.8    688.3    205.7    110.0 
   549.3    205.9    550.3   1096.5   1009.7 
   568.9   1002.3    104.8    206.3     22.1 
  1003.2     15.0   1001.0    599.9   1301.6 
   102.0   1004.7    203.0    119.6   1018.8 
  1001.6    246.3    691.7   1184.4     99.5 
   200.9    247.8     29.5    263.1    102.1 
  1002.0    586.9    202.1    100.1    101.9 
  1166.4   1046.5    547.8   1048.8    519.7 
    69.6     29.6   1965.2   1015.7     69.7 
   566.3    546.2     59.7     21.1     69.9 
  1001.9   1981.7   1021.9    116.9   1962.1 
   502.4    119.8   1458.0    100.2     59.6 
    51.0    220.0   1000.4     51.8    399.4 
  1019.6    500.2   1001.0     21.2    398.7 
   112.8   1085.4   1000.3    292.4    105.0 
   209.9    234.7    102.0   1025.2   1001.9 
    52.1    209.7    116.4    544.3     59.3 
   988.7    200.4    500.2   1919.4    686.6 
  1499.6    990.5    116.1     29.6    201.9 
   100.2    102.0    698.8    100.9   1000.2 
    53.3   1197.8   1019.5     29.2    525.1 
   299.3    398.3    100.9     22.1   1093.6 
  1457.9    500.5     98.7    501.7    504.9 
     6.0     59.0    110.2    286.2    104.9 
   998.2      6.0     66.5    148.2    694.8 
   247.2   1480.7    109.9   1955.1    549.6 
  1011.1    103.4   1991.8    501.1     67.9 
  1099.7    210.1    940.9   1000.2    692.6 
   125.4    593.9   1016.1    561.4   1456.8 
    68.6   1000.9   1095.9    117.7     98.9 
  1009.8    198.5    299.3   1493.3   1001.9 
   290.5   1496.9    521.0    599.0   1001.9 
   598.0    219.2    205.1    502.0   1004.5 
    20.9     59.5    510.2   1151.4    500.9 
   599.4    608.3    549.9     68.4    102.9 
   592.6    299.2    546.9    246.8    209.4 
  1492.5    199.6    100.9    209.6   1031.3 
  1004.6    288.8    505.1     26.1    120.7 
   517.8     29.9    149.8   1019.5    506.7 
   509.4    198.1     98.3    204.3   1005.6 
  1047.8     99.2     20.6    512.7   1008.5 
    99.7      3.9     11.1    207.7    699.7 
  1019.1    510.3   1011.9    299.9    217.9 
   202.1    148.1     52.8    563.5    547.8 
  1184.6    112.0    579.7    149.7   1018.5 
   502.0    505.0   1492.0    248.3    501.2 
  1004.8   1000.2   1095.0      4.0   1010.0 
    29.7    598.0    665.5    202.0     11.0 
   148.3    509.7   1055.6    501.4    500.9 
    29.4     14.8   1001.4    991.4     97.5 
  1939.7    510.3     24.6    299.8    722.8 
   515.1    550.4   1476.0    507.2    109.3 
   398.0    201.9    677.2   1004.8     10.6 
    11.0     51.5     55.0     50.9    209.8 
    14.6   1019.7     54.9    101.9     24.6 
  1190.3     29.0    504.9     11.2    298.6 
  1190.9     10.7   1001.9    986.6    257.1 
    54.9    119.5     21.9     14.9     24.6 
   105.1     10.6    594.3    249.1    297.5 
     9.9   1097.8   1001.7    395.6    509.3 
   113.3    148.1   1049.4   1019.0   1098.2 
   116.5   1468.0   1095.0   1042.0   1001.0 
  1003.1     29.0    204.9    993.1     59.1 
   519.5    248.1   1193.0   1100.7   1001.0 
   501.0     40.2   1006.1    248.6    101.8 
    69.6    693.6    518.9   1001.0    543.8 
   104.8      6.0    501.8   1459.3     50.2 
   209.6    149.1    251.7    197.9    500.8 
   593.0   1000.3    501.9   1183.4    102.1 
  1000.4     29.0   1017.6   1019.5    972.2 
   395.0   1001.8    395.9    500.5   1018.0 
  1031.7    388.2    692.0    501.8   1481.4 
  1001.0    204.6   1007.6    968.8    119.2 
   294.1    299.4   1000.7     14.9   1049.7 
   114.8     21.3    231.9   1007.3     24.8 
   120.0    205.0     99.1    195.5     40.2 
    39.5    395.3    207.9    101.4   1018.7 
  1009.5     51.0    680.7     39.9    227.6 
  1008.9    102.3    398.8    504.4    549.9 
   219.3    101.9   1017.5   1483.2    500.3 
   693.5    666.9    597.0   1186.0   1120.5 
   219.7     99.2   1041.3     21.0   1962.4 
  1038.2    509.6    505.9     10.9   1005.2 
    51.0     24.7    958.9    243.7    399.4 
  1180.0    199.3     61.1    514.2    399.8 
  1001.0   1002.1    204.3     51.0    209.9 
   384.6    204.9    219.6    202.0     11.0 
  1014.0    500.9    548.9   1487.9    501.6 
  1464.6    602.2   1199.7    259.0   1000.0 
   201.0    520.1    149.3   1019.6    537.4 
   622.9     15.0    248.9    208.8    539.2 
   210.0     55.9    519.8    202.6     98.5 
    21.0    109.5     69.7    545.4    500.4 
    51.8   1093.9     68.2   1959.1   1974.0 
   193.5   1044.3    197.8     60.0   1005.0 
  1486.1    606.7   1001.0    205.0    202.8 
   206.4    215.6   1026.2   1009.5    505.1 
   118.9    540.1   1036.3    690.2    104.9 
  1496.4     69.7   1018.9    211.8   1474.6 
   146.3     70.0   1001.9    685.0   1047.8 
  1001.0   1009.7   1431.1      9.9    100.9 
  1493.9    205.0   1485.2    503.7    500.9 
   200.0   1009.3   1009.4   1059.0     37.4 
    11.1   1001.2    109.3    200.1   1097.1 
   500.1    108.8   1146.9   1002.0   1879.3 
   507.3     70.3    511.8   1001.9    518.7 
   219.4   1140.8    220.0   1186.1    236.0 
   698.2    250.9    506.0    209.8    501.8 
  1017.9    377.9   1009.9   1492.7    254.7 
    39.7   1244.5    524.6      7.1   1196.9 
  1439.7    201.8   1129.3     60.0    235.9 
  2031.6    100.9    150.2   1046.2    595.4 
  1099.5    218.9   1937.0     97.5    505.0 
    52.0    247.9   1199.5   1172.6    504.6 
   101.0     21.9    201.9   1319.1     60.0 
    55.1    990.2    109.9    291.1     51.8 
  1098.5     11.0    519.7    975.7     22.1 
  1019.8    500.9    101.9    103.0   1002.9 
   204.4    204.8   2000.0    503.7     52.4 
    25.0    597.8     19.8    218.3    297.5 
   505.4   1042.0   1480.9    299.9    110.1 
   545.7   1925.7    958.8   1217.4    205.0 
   101.8    695.7     59.5     23.5    989.2 
    21.0   1009.6    501.9    101.0     54.9 
  1009.0   1002.1   1022.0   1193.5   1015.8 
   704.1    101.0   1439.6   1483.9    502.1 
   120.0     11.8   1008.1   1009.7    693.8 
  1000.3   1184.5    548.0    215.2   1102.8 
  1001.0   1049.2   1062.1     57.7   1482.8 
   219.4    501.4    971.1    296.8    501.9 
    55.0    505.0    193.6    501.1     95.8 
   200.1    546.7     70.0   1001.8   1049.3 
     6.0    610.8    119.9     19.8   1007.6 
   599.3    599.9     37.2     50.9   1933.8 
   142.0    520.0    201.9   1033.1    203.4 
    10.9    146.8    219.7   1019.9    103.3 
   292.3   1179.0   1046.9     51.0     25.0 
  1049.5   1046.4   1002.0    392.0    543.8 
    11.0   1011.7    200.7    504.9    101.9 
   505.0   1076.5     30.0   1104.5    116.4 
    68.8      7.1    105.0    501.0    500.8 
   509.4      7.0    392.4   1047.3   1980.7 
   105.4     11.9    110.0   1002.6   1009.9 
    11.8    200.2     66.4    520.0    147.8 
   502.7    501.0     54.6     19.3     30.0 
   957.3    205.0    500.2    209.8   1105.1 
   500.9      6.9    204.5    398.6    374.2 
  1001.5    149.9     59.2   1094.7    110.0 
  1019.7    211.5   1006.0    519.9    104.8 
  1031.4    511.9    500.9    501.2    250.9 
   677.9    504.0    247.7   1099.9   1049.9 
  1474.5    149.0     20.1    101.2   1031.8 
    38.9     22.7    396.4    120.0   1010.8 
  1018.6   1010.0    119.6    293.0    116.9 
  1019.8    209.7      3.0    204.1    112.3 
  1031.0   1005.3     12.0   1024.8   1098.7 
  1002.0    501.1    505.2    600.0    149.3 
  1098.6   1899.9     68.8   1099.5   1990.6 
   224.4    548.0   1021.9     58.0    989.6 
  1000.7     69.6   1004.9   1020.1   1452.6 
   987.3    102.0    202.0    100.9    922.5 
   104.7   1485.5     59.5    199.5    519.8 
   101.0     19.1    699.3    101.0    104.2 
   109.9   1019.2      6.0   1091.4    186.4 
    67.9   1005.1    108.9    511.2   1493.1 
    52.0   1000.4    519.3    201.0   1002.1 
  1171.1    997.7    502.8   1032.1    297.2 
   201.9   1001.0    501.1    501.9   1091.1 
  1001.4    514.2   1949.6   1000.4   1026.5 
  1105.3   1093.7     54.2    247.3    201.0 
   520.0    219.9   1199.7    531.5   1009.9 
  1001.1   1952.7    212.0     30.0    209.0 
   218.9    201.8     38.0    107.3    579.7 
   518.6     59.6    118.8   1100.0     60.1 
    59.6   1490.0     38.7   1057.6    282.5 
   196.6    897.2    504.1    225.5   1001.0 
   209.8   1008.7   1000.1    504.8    500.7 
   146.0    121.0    502.0   1001.7    697.3 
   299.8    102.0   1023.9    203.0   1016.2 
  1004.7    214.0   1198.3    209.8   1014.9 
   101.0     54.2   1985.7    546.7    500.4 
   149.2   1967.9    977.3    586.9    518.7 
    30.0     21.9     21.0    510.6    205.0 
  1001.0    686.6     12.0      6.8    101.0 
   301.4    239.5    501.9     67.3    504.4 
    99.2    509.9     21.1    696.0    250.1 
   501.0   1004.5    148.2     54.6   1003.5 
  1043.3   1008.7    500.9    398.3    204.9 
   588.5    363.1    197.3   1985.6     12.0 
  1164.0    206.7    695.8   1019.2      3.0 
  1197.5   1000.7    219.8   1201.3     10.2 
  1480.0     51.0     70.0   1007.3    209.8 
   219.2    201.5      6.9   1948.2    298.6 
  1001.0    201.0     21.2    109.9    942.5 
    50.2   1022.2    209.9    119.3   1199.3 
  1094.4    297.6   1005.3   1009.5   1011.7 
   110.0   1070.6     69.4    202.2   1505.0 
   548.2    118.7     54.4    110.6    521.9 
   500.9   1019.7    204.9    145.6    500.5 
   201.0    393.4    989.0    104.4    210.3 
    50.3   1049.1   1001.0    201.0    502.6 
  1009.7    139.5   1002.2    103.3    685.1 
    60.0    259.5      9.9   1451.8    104.7 
   518.7    501.0    203.5    218.2    509.5 
  1048.4    219.1   1502.0    301.0     99.9 
   293.5   1195.3    101.0   1004.9   1002.3 
   219.3    202.2     24.7    192.8     14.9 
     7.0   1001.9     14.8   1086.7      2.9 
    95.6    501.8   1005.0   1001.3    201.9 
  1048.7    526.2      7.1    150.0    501.3 
   696.2     20.1     30.6    148.1    108.0 
  1039.7    507.4     11.0     54.8     69.1 
   102.0    398.3     30.0    500.9    392.5 
   105.0     39.6    248.7   1001.1    501.9 
    12.0    509.8   1048.6   1912.0     11.0 
    54.8   1004.6    200.9    509.7   1098.9 
  1145.6    200.9    119.3   1002.0    109.5 
   209.9   1011.6    102.4     11.0   1001.0 
   580.7    203.2    108.9    525.7    500.5 
   105.4    504.3    203.4   1004.0    502.0 
  1844.8    206.4   1008.4    547.0    396.7 
   205.1   1156.7     29.0     21.0     15.0 
  1000.7    102.1    504.9   1098.3    971.4 
    15.0    218.4   1099.4     14.9    117.5 
   502.0     29.8    698.5    209.4    504.8 
   111.0     68.7    591.2     21.9    205.3 
    55.0     67.7    104.9    103.0     15.3 
  1073.6   1019.6     54.9    390.9    146.4 
   289.5     56.2    219.8   1026.4   1001.6 
   501.9    109.9    637.9   1158.3     54.8 
   219.0    103.0   1987.7     24.8    208.0 
   504.7    118.2    204.6     29.8    515.1 
   215.5     59.5     25.0    549.6    209.1 
   249.6    517.5      6.9    205.0    249.7 
   371.5    535.3    509.2    699.7    109.1 
   220.1    280.2   1048.1   1198.6    525.6 
   588.8      7.1    101.0    190.2     50.0 
   548.9     40.4   1000.9    702.3    518.5 
  1484.5   1000.5    599.6     94.8    549.8 
    19.7    106.5    509.9   1098.6   1962.6 
  1016.7   1083.5   1009.2    549.2    296.1 
   248.7     39.9     29.5   1019.4    219.0 
   226.0     21.9    104.9    301.4    501.0 
    19.4   1001.0   1499.8    396.3   1044.0 
   204.7     14.9     28.0     21.0     53.1 
  1001.0     51.8    502.1    283.6   1004.3 
   298.7    219.6   1166.7    247.6   1005.8 
    29.4   1433.3    297.7    100.4   1120.3 
   502.0    500.3    501.3    550.2    209.4 
    64.1    102.2    677.8    690.1    100.9 
   199.3    196.9    104.9    204.8    940.4 
   681.1      9.9     10.7    101.0    120.0 
   548.6    279.8    996.2     11.8    549.0 
   104.7   1048.1    218.9    252.4     14.8 
  1024.1    217.7    248.4    119.4     97.4 
    59.9    250.3    626.5    389.7   1004.9 
     6.1     67.8    569.7    201.0   1048.6 
  1019.8   1477.7     68.3     22.5    504.9 
   247.6    208.6   1078.1   1004.7     67.1 
   219.9    976.8    201.2   1031.0    565.9 
    53.7   1492.6   1002.3   1000.6    119.7 
   593.4   1099.6    549.0    501.0    548.7 
   554.3      7.0     38.6      9.7    104.8 
    69.2   1424.8    210.2     22.1    270.5 
   218.0     29.3    209.7     51.3   1009.8 
  1000.9    201.3    202.9   1000.1   1019.8 
   382.0   1006.1   1001.2    102.0   1000.9 
    40.1   1047.9     98.2   1235.6   1049.0 
  1969.2    595.9   1005.1    102.1     50.9 
  1482.5    120.0   1047.7    215.8    115.5 
  1009.6    195.4   1004.9    501.7   1022.1 
   219.7     24.4    500.2    598.7   1009.3 
    11.1    299.5      6.9    102.1    300.2 
   509.7   1010.0   1014.5   1098.4    101.0 
   669.0     19.4    501.3    212.4   1002.0 
   519.8    295.9    694.9    218.7     54.9 
    24.9    219.7    117.6   1499.2    599.7 
  1101.3    243.6     52.1     11.2     95.2 
  1009.3   1016.5    695.3     22.0    293.5 
     6.1    200.6     50.5   1048.4    995.4 
    69.1    595.4   1466.0     21.3   1481.4 
    54.3   1000.6   1019.6   1006.5    502.0 
  1199.6    109.5    146.5    292.0    583.3 
   210.0      6.8     14.8    119.6    154.4 
   119.9    950.7   1187.1    518.5   1003.8 
   202.2    204.5    695.1   1001.6     54.3 
   505.3    383.9    150.2     18.8    501.0 
  1487.8     15.1    501.0   1002.0    505.9 
   209.9     27.8   1466.7   1001.0    988.5 
     5.8    106.2    249.1   1011.5      3.1 
   204.9    501.3    112.2    501.0     20.9 
   206.1     24.1    501.1    209.8    537.9 
   248.1    509.7   1087.5    110.1    119.9 
   102.0   1001.7    197.5   1010.1     25.1 
   395.5      7.8   1005.5   1009.9    699.1 
   663.6    113.6   1097.2    546.7    251.1 
   105.0    209.9   1482.5     22.0     11.0 
   549.4    995.9    200.9    101.0     14.6 
    29.2   1490.3    208.8     11.0    552.2 
   114.3   1203.5   1150.7      3.8     98.6 
  1091.9     51.2   1004.0     68.9   1034.0 
     9.7    500.9   1452.0     25.2   1009.9 
    56.2   1491.9   1474.5     21.8   1029.8 
   201.9    544.3     29.8   1095.6     71.7 
  1306.8   1004.8   1001.0     56.5   1057.9 
   297.3   1866.2    107.7    725.4    502.0 
   200.7    101.8    248.8    679.9   1013.6 
   994.2    101.8     13.2    101.0    246.4 
    51.9   1197.3    212.2    102.0    248.5 
   504.8    245.5    510.1     68.7    501.0 
   204.9   1962.0    109.7   1573.0   1002.0 
   547.3    149.4    245.9    383.0   1010.5 
   548.9   1000.9   1002.1     15.0     69.7 
  1493.6    147.7    581.4     39.2     55.4 
  1186.4   1013.4   1001.0    396.0     25.1 
   225.7   1000.5     11.9    201.9   1004.6 
    59.0    500.9    504.9   1053.2    203.6 
  1192.3    504.6    376.8    209.4     29.7 
   101.1    100.6   1020.5   2001.0    299.9 
   512.9     29.6    207.5     21.9    502.1 
    99.2    519.0   1004.9     93.3    120.7 
  1005.0      6.9    106.9     11.0   1204.5 
   383.4   1000.6   1199.2    509.8     50.1 
  1002.0   1492.6   1497.0    989.0    508.2 
   694.0    502.1    204.9    286.0   1384.6 
  1000.3     53.2   1000.9     51.9     69.3 
   591.4     69.6    539.7     15.2   1099.6 
   936.1    510.5     28.8      7.3    101.9 
    38.3    502.0   1004.9    209.3    399.7 
   100.7     19.8    502.4   1406.0    509.9 
   541.5    535.8     71.5     19.6    560.6 
   104.9     56.8   1005.9    100.1     21.9 
   615.8   1098.8    104.8   1007.5   1489.4 
  1040.6    599.9     29.7    294.7    923.1 
   119.1   1188.8    511.8     69.3   1000.1 
    21.8     21.0     51.8     99.6   1000.9 
   107.8    104.8    202.0    102.0    501.0 
    29.2     22.0    501.3    570.8    519.8 
  1031.0    101.1    149.3    519.9   1004.8 
  1004.8   1037.3    541.8    241.0     55.0 
  1006.2     24.4    112.6   1005.1   1074.0 
   400.8    219.2     59.3     21.0    201.9 
     6.9   1003.3    250.3   1075.6    198.8 
   519.7    505.8    692.0     12.0   1884.9 
   109.8    501.2    995.1    292.7    102.0 
    20.9    209.0   1140.3    109.2    519.4 
  1001.9    200.1    363.8      6.9   1445.2 
   219.7    201.0    109.9    500.4   1001.9 
    39.4    118.8     10.8    504.9   1001.0 
   500.1   1131.3    201.2    659.0     19.9 
   209.7   1009.7   1000.1   1003.5   1188.7 
  1490.3    500.2   1034.5   1097.0    288.6 
   501.9     23.9   1019.9    501.0   1005.0 
    39.8    548.3    101.0    521.0    290.7 
    70.3    295.4   1204.3     22.0    505.1 
   219.3   1049.9     54.3   1000.9     67.5 
  1000.2    520.2     29.5   1097.8     15.1 
    24.9    200.4    202.2    502.9   1154.9 
  1025.2    211.2    519.5    599.2     12.2 
   211.4    987.4   1014.8   1008.2    500.6 
   209.6   1937.1    235.4   1169.3    202.0 
   525.5   1049.8   1019.4   1200.3    502.0 
  1008.4   1135.0    103.8    119.4     59.0 
   205.8   1001.9    595.2   1198.1   1097.1 
