
 Ratio of chain completed per utilization 
     cn1      cn2      cn3      cn4      cn5 
    10.6    115.6     68.4    559.3    132.7 
    52.1     72.1    643.5     94.6   1384.0 
    77.6     93.9    208.7    121.5    344.1 
    68.2    568.2    182.1    146.7    128.8 
    41.7    241.7    186.3    104.8    317.3 
     3.5   1097.5    229.2   1199.3    235.5 
     0.9      6.0     11.6   1066.1   1095.5 
     1.7   1033.1    578.7    224.6    236.6 
     4.6   1028.7   1094.9    314.0   1424.6 
     0.9     11.7    239.7     66.4    128.6 
    23.8    124.1   1119.8    148.7    154.1 
    19.0    139.1   1263.1    868.1    326.8 
   133.8    234.1    192.7    359.3    705.6 
    61.8    162.2    676.8    726.9    235.5 
    13.8     18.8   1092.6    176.9    402.5 
    21.9     27.0    552.7    250.7    652.6 
    50.9   1050.9    120.0     94.6   1186.2 
    42.4    542.4     70.7    566.3    175.8 
    32.3    132.3     91.8    674.4   1400.1 
    30.7    530.7    180.9     96.4    301.8 
    73.9     98.8    198.6    263.7   1373.3 
    20.2    125.4   1163.2    163.6    240.3 
    92.1    292.1   1330.8    267.9    238.3 
     8.6     10.6     60.9    262.1     71.5 
     5.5    510.9     69.6    590.0     86.3 
     3.7    104.8     33.9     80.3     35.2 
     1.4    525.9     24.4   1104.7    577.4 
    21.7    651.7   1383.0    328.1    464.3 
     7.7    207.7     15.1     69.7    258.1 
    23.2    224.0     83.8   1179.6    113.4 
    17.7    517.7     66.7    171.5     65.6 
    10.0     60.5     18.3     27.1     72.0 
     0.1    510.2   1146.6    707.4    310.4 
    41.7   1125.1    303.7    172.2    720.4 
    18.9     23.9     75.7   1191.9   1284.2 
    50.6    150.6     75.8    626.8    309.2 
    59.7    559.8    589.3    111.4    205.7 
    19.7    519.7   1077.7    267.0    125.8 
     5.6     55.6    132.7    141.6   1415.2 
   103.0    603.0   1119.3   1429.2    443.8 
    69.7    570.1    621.2    330.2    166.7 
    55.2    255.2   1150.2    123.5    170.2 
    14.0     24.5    548.9     42.0    142.1 
    34.0    134.0    683.2    175.6    344.3 
    68.1     69.3    630.7    230.8    137.2 
   130.3    230.3    336.0    362.0    458.0 
    27.2    527.2    244.0    314.7   1412.3 
     1.5     11.5    555.8    168.7    130.9 
     8.6    108.7    112.7   1117.0    130.6 
    46.2   1210.2   1369.5    427.6    308.9 
    93.3   1093.3   1158.4   1401.2   1436.1 
    59.0    109.0    160.5     75.6     89.1 
    10.2    241.0    630.1    273.4    295.9 
    62.7     82.7    589.0    183.5    184.4 
   129.8    180.0    142.0    741.5    397.2 
    18.1    121.9    155.9    205.1    428.9 
     9.8     25.1    533.4    166.3    336.8 
    68.2     88.2    179.2    100.8   1381.8 
     1.2      3.2    117.0    248.0     46.2 
    21.4   1064.3    123.0     83.1    169.6 
    38.0   1079.7   1125.3    574.9    282.4 
   131.6    331.8    639.8    687.6   1395.1 
     3.9      5.9     24.3   1067.8     87.4 
     3.9    503.9   1091.5    579.4    455.2 
     1.5    565.9   1362.0    135.0    790.1 
    40.8    240.9     65.9    266.3    275.3 
     4.7    109.5    232.2   1303.6    175.6 
     2.1     52.5     17.4    562.6     31.4 
     2.8   1019.6    171.3    145.9    137.1 
     2.8    505.6     16.5     34.8     84.6 
    27.9    228.3     50.8   1179.6    126.5 
     5.5    110.5    116.5    136.2    665.7 
   159.5    272.1    321.8    518.8    327.5 
     1.3    112.8     14.7     27.0     45.8 
   250.1    350.7   1607.2    436.4   1973.1 
    31.5   1094.7    234.5    204.3    188.6 
    14.2     34.2   1165.3    682.4    554.1 
     6.2    537.5    197.2    110.4   1255.3 
     0.6    205.9    118.9    291.9     97.9 
   147.6    167.6   1340.7    891.5    408.0 
    25.3    550.8    168.2    639.0    333.5 
   248.7   1497.5    259.4    485.4    817.8 
     1.2    522.2     59.9    175.5   1581.7 
   107.3    607.3    631.6    639.4   1347.5 
     4.5   1045.1   1162.5    248.9    269.7 
     4.5     54.5   1074.6    355.5    369.6 
     1.2    533.3    117.2    256.4    166.4 
    51.8   1156.9    161.5    710.8    401.6 
    74.7    174.7    625.2    207.4    183.8 
     2.8    519.3    116.2   1227.8    211.8 
     7.3   1080.8    133.6     50.9     56.8 
   209.3    709.3    843.9   1608.4    886.5 
    13.9    514.2    104.2    721.5    257.2 
    40.6    560.0    590.5    674.4   1459.0 
     5.5     55.6    218.0    264.5     96.4 
     1.6    538.0     95.3    332.4    191.5 
     1.4    563.9   1240.8    194.3    411.1 
    40.0   1080.1    543.0    177.0    104.7 
   164.1    364.1    385.8   1574.5    825.8 
     4.8    209.7     59.3   1149.9    667.1 
    54.8    611.1    138.3   1384.2   1562.2 
     3.7    611.9    779.8   1443.1    278.9 
     0.4     52.8    233.6     46.9    664.1 
    25.9   1053.5     52.9    255.9    306.4 
     0.2   1069.6    112.0   1246.4    746.7 
     0.4    527.7   1072.8    289.9   1261.1 
    12.1   1024.2     84.3    135.7    145.4 
    40.6     45.7    247.8   1144.3    270.6 
     3.2   1009.8    319.0    331.7    458.1 
     6.7     16.7    590.9    670.7   1273.5 
     7.1    523.2    122.5    130.5    137.3 
    65.4   1130.8    644.3   1386.4   1648.3 
     2.7    508.1    177.3    612.9    647.4 
    54.9    115.7   1168.1   1212.0   1303.9 
    18.2    118.2   1198.9    167.9   1618.9 
    16.2    548.7     37.0    116.2    137.0 
    10.0    110.1     38.7     76.8    666.3 
    20.3     70.4     28.7     79.5   1427.5 
   140.9    190.9   1361.0    737.2   1587.4 
     1.7    537.8     74.5    288.2    192.2 
    54.6     59.6    573.6    407.7   1439.7 
     5.2    210.4     42.6     62.2     55.8 
     9.9    588.9     60.6    297.0    188.5 
    39.8    139.8    615.3    622.0    891.9 
     2.6    205.2    223.7    154.3     83.3 
    85.2   1085.5    671.6    311.1    223.4 
     0.8    201.7   1030.2   1303.4    849.9 
    36.0   1180.2    307.8    175.9    198.3 
     5.5     26.6     30.3   1236.7     39.0 
    61.2    161.2     76.8     97.0    137.1 
